Date,Time,Usage_USgal,year,month,day,hour,day_of_week
2015-09-22,11:00,0,2015,9,22,11,Tuesday
2015-09-22,12:00,0,2015,9,22,12,Tuesday
2015-09-22,13:00,0,2015,9,22,13,Tuesday
2015-09-22,14:00,0,2015,9,22,14,Tuesday
2015-09-22,15:00,0,2015,9,22,15,Tuesday
2015-09-22,16:00,7,2015,9,22,16,Tuesday
2015-09-22,17:00,20,2015,9,22,17,Tuesday
2015-09-22,18:00,5,2015,9,22,18,Tuesday
2015-09-22,19:00,1,2015,9,22,19,Tuesday
2015-09-22,20:00,15,2015,9,22,20,Tuesday
2015-09-22,21:00,16,2015,9,22,21,Tuesday
2015-09-22,22:00,1,2015,9,22,22,Tuesday
2015-09-22,23:00,12,2015,9,22,23,Tuesday
2015-09-23,00:00,0,2015,9,23,0,Wednesday
2015-09-23,01:00,0,2015,9,23,1,Wednesday
2015-09-23,02:00,0,2015,9,23,2,Wednesday
2015-09-23,03:00,0,2015,9,23,3,Wednesday
2015-09-23,04:00,0,2015,9,23,4,Wednesday
2015-09-23,05:00,0,2015,9,23,5,Wednesday
2015-09-23,06:00,0,2015,9,23,6,Wednesday
2015-09-23,07:00,4,2015,9,23,7,Wednesday
2015-09-23,08:00,1,2015,9,23,8,Wednesday
2015-09-23,09:00,0,2015,9,23,9,Wednesday
2015-09-23,10:00,0,2015,9,23,10,Wednesday
2015-09-23,11:00,0,2015,9,23,11,Wednesday
2015-09-23,12:00,0,2015,9,23,12,Wednesday
2015-09-23,13:00,0,2015,9,23,13,Wednesday
2015-09-23,14:00,0,2015,9,23,14,Wednesday
2015-09-23,15:00,0,2015,9,23,15,Wednesday
2015-09-23,16:00,16,2015,9,23,16,Wednesday
2015-09-23,17:00,5,2015,9,23,17,Wednesday
2015-09-23,18:00,15,2015,9,23,18,Wednesday
2015-09-23,19:00,2,2015,9,23,19,Wednesday
2015-09-23,20:00,4,2015,9,23,20,Wednesday
2015-09-23,21:00,1,2015,9,23,21,Wednesday
2015-09-23,22:00,11,2015,9,23,22,Wednesday
2015-09-23,23:00,4,2015,9,23,23,Wednesday
2015-09-24,00:00,0,2015,9,24,0,Thursday
2015-09-24,01:00,0,2015,9,24,1,Thursday
2015-09-24,02:00,0,2015,9,24,2,Thursday
2015-09-24,03:00,0,2015,9,24,3,Thursday
2015-09-24,04:00,0,2015,9,24,4,Thursday
2015-09-24,05:00,0,2015,9,24,5,Thursday
2015-09-24,06:00,3,2015,9,24,6,Thursday
2015-09-24,07:00,11,2015,9,24,7,Thursday
2015-09-24,08:00,8,2015,9,24,8,Thursday
2015-09-24,09:00,5,2015,9,24,9,Thursday
2015-09-24,10:00,10,2015,9,24,10,Thursday
2015-09-24,11:00,0,2015,9,24,11,Thursday
2015-09-24,12:00,0,2015,9,24,12,Thursday
2015-09-24,13:00,0,2015,9,24,13,Thursday
2015-09-24,14:00,0,2015,9,24,14,Thursday
2015-09-24,15:00,0,2015,9,24,15,Thursday
2015-09-24,16:00,16,2015,9,24,16,Thursday
2015-09-24,17:00,1,2015,9,24,17,Thursday
2015-09-24,18:00,17,2015,9,24,18,Thursday
2015-09-24,19:00,6,2015,9,24,19,Thursday
2015-09-24,20:00,6,2015,9,24,20,Thursday
2015-09-24,21:00,20,2015,9,24,21,Thursday
2015-09-24,22:00,1,2015,9,24,22,Thursday
2015-09-24,23:00,4,2015,9,24,23,Thursday
2015-09-25,00:00,0,2015,9,25,0,Friday
2015-09-25,01:00,0,2015,9,25,1,Friday
2015-09-25,02:00,0,2015,9,25,2,Friday
2015-09-25,03:00,0,2015,9,25,3,Friday
2015-09-25,04:00,0,2015,9,25,4,Friday
2015-09-25,05:00,0,2015,9,25,5,Friday
2015-09-25,06:00,7,2015,9,25,6,Friday
2015-09-25,07:00,12,2015,9,25,7,Friday
2015-09-25,08:00,6,2015,9,25,8,Friday
2015-09-25,09:00,0,2015,9,25,9,Friday
2015-09-25,10:00,4,2015,9,25,10,Friday
2015-09-25,11:00,36,2015,9,25,11,Friday
2015-09-25,12:00,1,2015,9,25,12,Friday
2015-09-25,13:00,6,2015,9,25,13,Friday
2015-09-25,14:00,0,2015,9,25,14,Friday
2015-09-25,15:00,4,2015,9,25,15,Friday
2015-09-25,16:00,15,2015,9,25,16,Friday
2015-09-25,17:00,11,2015,9,25,17,Friday
2015-09-25,18:00,10,2015,9,25,18,Friday
2015-09-25,19:00,1,2015,9,25,19,Friday
2015-09-25,20:00,6,2015,9,25,20,Friday
2015-09-25,21:00,5,2015,9,25,21,Friday
2015-09-25,22:00,2,2015,9,25,22,Friday
2015-09-25,23:00,3,2015,9,25,23,Friday
2015-09-26,00:00,0,2015,9,26,0,Saturday
2015-09-26,01:00,5,2015,9,26,1,Saturday
2015-09-26,02:00,2,2015,9,26,2,Saturday
2015-09-26,03:00,0,2015,9,26,3,Saturday
2015-09-26,04:00,0,2015,9,26,4,Saturday
2015-09-26,05:00,0,2015,9,26,5,Saturday
2015-09-26,06:00,14,2015,9,26,6,Saturday
2015-09-26,07:00,29,2015,9,26,7,Saturday
2015-09-26,08:00,7,2015,9,26,8,Saturday
2015-09-26,09:00,0,2015,9,26,9,Saturday
2015-09-26,10:00,0,2015,9,26,10,Saturday
2015-09-26,11:00,0,2015,9,26,11,Saturday
2015-09-26,12:00,0,2015,9,26,12,Saturday
2015-09-26,13:00,0,2015,9,26,13,Saturday
2015-09-26,14:00,0,2015,9,26,14,Saturday
2015-09-26,15:00,0,2015,9,26,15,Saturday
2015-09-26,16:00,0,2015,9,26,16,Saturday
2015-09-26,17:00,0,2015,9,26,17,Saturday
2015-09-26,18:00,0,2015,9,26,18,Saturday
2015-09-26,19:00,1,2015,9,26,19,Saturday
2015-09-26,20:00,0,2015,9,26,20,Saturday
2015-09-26,21:00,0,2015,9,26,21,Saturday
2015-09-26,22:00,0,2015,9,26,22,Saturday
2015-09-26,23:00,0,2015,9,26,23,Saturday
2015-09-27,00:00,0,2015,9,27,0,Sunday
2015-09-27,01:00,0,2015,9,27,1,Sunday
2015-09-27,02:00,0,2015,9,27,2,Sunday
2015-09-27,03:00,0,2015,9,27,3,Sunday
2015-09-27,04:00,0,2015,9,27,4,Sunday
2015-09-27,05:00,0,2015,9,27,5,Sunday
2015-09-27,06:00,0,2015,9,27,6,Sunday
2015-09-27,07:00,0,2015,9,27,7,Sunday
2015-09-27,08:00,0,2015,9,27,8,Sunday
2015-09-27,09:00,0,2015,9,27,9,Sunday
2015-09-27,10:00,0,2015,9,27,10,Sunday
2015-09-27,11:00,0,2015,9,27,11,Sunday
2015-09-27,12:00,0,2015,9,27,12,Sunday
2015-09-27,13:00,0,2015,9,27,13,Sunday
2015-09-27,14:00,0,2015,9,27,14,Sunday
2015-09-27,15:00,0,2015,9,27,15,Sunday
2015-09-27,16:00,4,2015,9,27,16,Sunday
2015-09-27,17:00,0,2015,9,27,17,Sunday
2015-09-27,18:00,0,2015,9,27,18,Sunday
2015-09-27,19:00,0,2015,9,27,19,Sunday
2015-09-27,20:00,0,2015,9,27,20,Sunday
2015-09-27,21:00,0,2015,9,27,21,Sunday
2015-09-27,22:00,0,2015,9,27,22,Sunday
2015-09-27,23:00,0,2015,9,27,23,Sunday
2015-09-28,00:00,0,2015,9,28,0,Monday
2015-09-28,01:00,0,2015,9,28,1,Monday
2015-09-28,02:00,0,2015,9,28,2,Monday
2015-09-28,03:00,0,2015,9,28,3,Monday
2015-09-28,04:00,0,2015,9,28,4,Monday
2015-09-28,05:00,0,2015,9,28,5,Monday
2015-09-28,06:00,0,2015,9,28,6,Monday
2015-09-28,07:00,0,2015,9,28,7,Monday
2015-09-28,08:00,0,2015,9,28,8,Monday
2015-09-28,09:00,0,2015,9,28,9,Monday
2015-09-28,10:00,0,2015,9,28,10,Monday
2015-09-28,11:00,0,2015,9,28,11,Monday
2015-09-28,12:00,0,2015,9,28,12,Monday
2015-09-28,13:00,0,2015,9,28,13,Monday
2015-09-28,14:00,0,2015,9,28,14,Monday
2015-09-28,15:00,0,2015,9,28,15,Monday
2015-09-28,16:00,0,2015,9,28,16,Monday
2015-09-28,17:00,0,2015,9,28,17,Monday
2015-09-28,18:00,1,2015,9,28,18,Monday
2015-09-28,19:00,0,2015,9,28,19,Monday
2015-09-28,20:00,0,2015,9,28,20,Monday
2015-09-28,21:00,0,2015,9,28,21,Monday
2015-09-28,22:00,0,2015,9,28,22,Monday
2015-09-28,23:00,0,2015,9,28,23,Monday
2015-09-29,00:00,0,2015,9,29,0,Tuesday
2015-09-29,01:00,0,2015,9,29,1,Tuesday
2015-09-29,02:00,0,2015,9,29,2,Tuesday
2015-09-29,03:00,0,2015,9,29,3,Tuesday
2015-09-29,04:00,0,2015,9,29,4,Tuesday
2015-09-29,05:00,0,2015,9,29,5,Tuesday
2015-09-29,06:00,0,2015,9,29,6,Tuesday
2015-09-29,07:00,0,2015,9,29,7,Tuesday
2015-09-29,08:00,0,2015,9,29,8,Tuesday
2015-09-29,09:00,0,2015,9,29,9,Tuesday
2015-09-29,10:00,0,2015,9,29,10,Tuesday
2015-09-29,11:00,0,2015,9,29,11,Tuesday
2015-09-29,12:00,0,2015,9,29,12,Tuesday
2015-09-29,13:00,0,2015,9,29,13,Tuesday
2015-09-29,14:00,0,2015,9,29,14,Tuesday
2015-09-29,15:00,0,2015,9,29,15,Tuesday
2015-09-29,16:00,0,2015,9,29,16,Tuesday
2015-09-29,17:00,6,2015,9,29,17,Tuesday
2015-09-29,18:00,0,2015,9,29,18,Tuesday
2015-09-29,19:00,0,2015,9,29,19,Tuesday
2015-09-29,20:00,0,2015,9,29,20,Tuesday
2015-09-29,21:00,0,2015,9,29,21,Tuesday
2015-09-29,22:00,0,2015,9,29,22,Tuesday
2015-09-29,23:00,0,2015,9,29,23,Tuesday
2015-09-30,00:00,0,2015,9,30,0,Wednesday
2015-09-30,01:00,0,2015,9,30,1,Wednesday
2015-09-30,02:00,0,2015,9,30,2,Wednesday
2015-09-30,03:00,0,2015,9,30,3,Wednesday
2015-09-30,04:00,0,2015,9,30,4,Wednesday
2015-09-30,05:00,0,2015,9,30,5,Wednesday
2015-09-30,06:00,0,2015,9,30,6,Wednesday
2015-09-30,07:00,0,2015,9,30,7,Wednesday
2015-09-30,08:00,0,2015,9,30,8,Wednesday
2015-09-30,09:00,0,2015,9,30,9,Wednesday
2015-09-30,10:00,0,2015,9,30,10,Wednesday
2015-09-30,11:00,0,2015,9,30,11,Wednesday
2015-09-30,12:00,0,2015,9,30,12,Wednesday
2015-09-30,13:00,0,2015,9,30,13,Wednesday
2015-09-30,14:00,0,2015,9,30,14,Wednesday
2015-09-30,15:00,0,2015,9,30,15,Wednesday
2015-09-30,16:00,1,2015,9,30,16,Wednesday
2015-09-30,17:00,0,2015,9,30,17,Wednesday
2015-09-30,18:00,0,2015,9,30,18,Wednesday
2015-09-30,19:00,0,2015,9,30,19,Wednesday
2015-09-30,20:00,0,2015,9,30,20,Wednesday
2015-09-30,21:00,0,2015,9,30,21,Wednesday
2015-09-30,22:00,0,2015,9,30,22,Wednesday
2015-09-30,23:00,0,2015,9,30,23,Wednesday
2015-10-01,00:00,0,2015,10,1,0,Thursday
2015-10-01,01:00,0,2015,10,1,1,Thursday
2015-10-01,02:00,0,2015,10,1,2,Thursday
2015-10-01,03:00,0,2015,10,1,3,Thursday
2015-10-01,04:00,0,2015,10,1,4,Thursday
2015-10-01,05:00,0,2015,10,1,5,Thursday
2015-10-01,06:00,0,2015,10,1,6,Thursday
2015-10-01,07:00,0,2015,10,1,7,Thursday
2015-10-01,08:00,0,2015,10,1,8,Thursday
2015-10-01,09:00,0,2015,10,1,9,Thursday
2015-10-01,10:00,0,2015,10,1,10,Thursday
2015-10-01,11:00,0,2015,10,1,11,Thursday
2015-10-01,12:00,0,2015,10,1,12,Thursday
2015-10-01,13:00,0,2015,10,1,13,Thursday
2015-10-01,14:00,0,2015,10,1,14,Thursday
2015-10-01,15:00,0,2015,10,1,15,Thursday
2015-10-01,16:00,0,2015,10,1,16,Thursday
2015-10-01,17:00,1,2015,10,1,17,Thursday
2015-10-01,18:00,0,2015,10,1,18,Thursday
2015-10-01,19:00,0,2015,10,1,19,Thursday
2015-10-01,20:00,0,2015,10,1,20,Thursday
2015-10-01,21:00,0,2015,10,1,21,Thursday
2015-10-01,22:00,0,2015,10,1,22,Thursday
2015-10-01,23:00,0,2015,10,1,23,Thursday
2015-10-02,00:00,0,2015,10,2,0,Friday
2015-10-02,01:00,0,2015,10,2,1,Friday
2015-10-02,02:00,0,2015,10,2,2,Friday
2015-10-02,03:00,0,2015,10,2,3,Friday
2015-10-02,04:00,0,2015,10,2,4,Friday
2015-10-02,05:00,0,2015,10,2,5,Friday
2015-10-02,06:00,0,2015,10,2,6,Friday
2015-10-02,07:00,0,2015,10,2,7,Friday
2015-10-02,08:00,0,2015,10,2,8,Friday
2015-10-02,09:00,0,2015,10,2,9,Friday
2015-10-02,10:00,0,2015,10,2,10,Friday
2015-10-02,11:00,0,2015,10,2,11,Friday
2015-10-02,12:00,0,2015,10,2,12,Friday
2015-10-02,13:00,0,2015,10,2,13,Friday
2015-10-02,14:00,0,2015,10,2,14,Friday
2015-10-02,15:00,0,2015,10,2,15,Friday
2015-10-02,16:00,0,2015,10,2,16,Friday
2015-10-02,17:00,0,2015,10,2,17,Friday
2015-10-02,18:00,0,2015,10,2,18,Friday
2015-10-02,19:00,13,2015,10,2,19,Friday
2015-10-02,20:00,0,2015,10,2,20,Friday
2015-10-02,21:00,0,2015,10,2,21,Friday
2015-10-02,22:00,0,2015,10,2,22,Friday
2015-10-02,23:00,0,2015,10,2,23,Friday
2015-10-03,00:00,0,2015,10,3,0,Saturday
2015-10-03,01:00,0,2015,10,3,1,Saturday
2015-10-03,02:00,0,2015,10,3,2,Saturday
2015-10-03,03:00,0,2015,10,3,3,Saturday
2015-10-03,04:00,0,2015,10,3,4,Saturday
2015-10-03,05:00,0,2015,10,3,5,Saturday
2015-10-03,06:00,0,2015,10,3,6,Saturday
2015-10-03,07:00,0,2015,10,3,7,Saturday
2015-10-03,08:00,0,2015,10,3,8,Saturday
2015-10-03,09:00,0,2015,10,3,9,Saturday
2015-10-03,10:00,0,2015,10,3,10,Saturday
2015-10-03,11:00,0,2015,10,3,11,Saturday
2015-10-03,12:00,0,2015,10,3,12,Saturday
2015-10-03,13:00,0,2015,10,3,13,Saturday
2015-10-03,14:00,0,2015,10,3,14,Saturday
2015-10-03,15:00,0,2015,10,3,15,Saturday
2015-10-03,16:00,0,2015,10,3,16,Saturday
2015-10-03,17:00,0,2015,10,3,17,Saturday
2015-10-03,18:00,28,2015,10,3,18,Saturday
2015-10-03,19:00,3,2015,10,3,19,Saturday
2015-10-03,20:00,50,2015,10,3,20,Saturday
2015-10-03,21:00,35,2015,10,3,21,Saturday
2015-10-03,22:00,0,2015,10,3,22,Saturday
2015-10-03,23:00,0,2015,10,3,23,Saturday
2015-10-04,00:00,0,2015,10,4,0,Sunday
2015-10-04,01:00,0,2015,10,4,1,Sunday
2015-10-04,02:00,2,2015,10,4,2,Sunday
2015-10-04,03:00,33,2015,10,4,3,Sunday
2015-10-04,04:00,14,2015,10,4,4,Sunday
2015-10-04,05:00,0,2015,10,4,5,Sunday
2015-10-04,06:00,0,2015,10,4,6,Sunday
2015-10-04,07:00,3,2015,10,4,7,Sunday
2015-10-04,08:00,11,2015,10,4,8,Sunday
2015-10-04,09:00,44,2015,10,4,9,Sunday
2015-10-04,10:00,37,2015,10,4,10,Sunday
2015-10-04,11:00,17,2015,10,4,11,Sunday
2015-10-04,12:00,32,2015,10,4,12,Sunday
2015-10-04,13:00,3,2015,10,4,13,Sunday
2015-10-04,14:00,8,2015,10,4,14,Sunday
2015-10-04,15:00,3,2015,10,4,15,Sunday
2015-10-04,16:00,15,2015,10,4,16,Sunday
2015-10-04,17:00,15,2015,10,4,17,Sunday
2015-10-04,18:00,4,2015,10,4,18,Sunday
2015-10-04,19:00,3,2015,10,4,19,Sunday
2015-10-04,20:00,18,2015,10,4,20,Sunday
2015-10-04,21:00,2,2015,10,4,21,Sunday
2015-10-04,22:00,0,2015,10,4,22,Sunday
2015-10-04,23:00,3,2015,10,4,23,Sunday
2015-10-05,00:00,8,2015,10,5,0,Monday
2015-10-05,01:00,0,2015,10,5,1,Monday
2015-10-05,02:00,0,2015,10,5,2,Monday
2015-10-05,03:00,0,2015,10,5,3,Monday
2015-10-05,04:00,0,2015,10,5,4,Monday
2015-10-05,05:00,0,2015,10,5,5,Monday
2015-10-05,06:00,4,2015,10,5,6,Monday
2015-10-05,07:00,8,2015,10,5,7,Monday
2015-10-05,08:00,16,2015,10,5,8,Monday
2015-10-05,09:00,18,2015,10,5,9,Monday
2015-10-05,10:00,0,2015,10,5,10,Monday
2015-10-05,11:00,0,2015,10,5,11,Monday
2015-10-05,12:00,0,2015,10,5,12,Monday
2015-10-05,13:00,4,2015,10,5,13,Monday
2015-10-05,14:00,11,2015,10,5,14,Monday
2015-10-05,15:00,5,2015,10,5,15,Monday
2015-10-05,16:00,0,2015,10,5,16,Monday
2015-10-05,17:00,5,2015,10,5,17,Monday
2015-10-05,18:00,8,2015,10,5,18,Monday
2015-10-05,19:00,4,2015,10,5,19,Monday
2015-10-05,20:00,4,2015,10,5,20,Monday
2015-10-05,21:00,44,2015,10,5,21,Monday
2015-10-05,22:00,1,2015,10,5,22,Monday
2015-10-05,23:00,4,2015,10,5,23,Monday
2015-10-06,00:00,3,2015,10,6,0,Tuesday
2015-10-06,01:00,0,2015,10,6,1,Tuesday
2015-10-06,02:00,0,2015,10,6,2,Tuesday
2015-10-06,03:00,0,2015,10,6,3,Tuesday
2015-10-06,04:00,0,2015,10,6,4,Tuesday
2015-10-06,05:00,0,2015,10,6,5,Tuesday
2015-10-06,06:00,9,2015,10,6,6,Tuesday
2015-10-06,07:00,17,2015,10,6,7,Tuesday
2015-10-06,08:00,8,2015,10,6,8,Tuesday
2015-10-06,09:00,0,2015,10,6,9,Tuesday
2015-10-06,10:00,0,2015,10,6,10,Tuesday
2015-10-06,11:00,0,2015,10,6,11,Tuesday
2015-10-06,12:00,0,2015,10,6,12,Tuesday
2015-10-06,13:00,0,2015,10,6,13,Tuesday
2015-10-06,14:00,0,2015,10,6,14,Tuesday
2015-10-06,15:00,0,2015,10,6,15,Tuesday
2015-10-06,16:00,19,2015,10,6,16,Tuesday
2015-10-06,17:00,17,2015,10,6,17,Tuesday
2015-10-06,18:00,4,2015,10,6,18,Tuesday
2015-10-06,19:00,11,2015,10,6,19,Tuesday
2015-10-06,20:00,9,2015,10,6,20,Tuesday
2015-10-06,21:00,4,2015,10,6,21,Tuesday
2015-10-06,22:00,2,2015,10,6,22,Tuesday
2015-10-06,23:00,4,2015,10,6,23,Tuesday
2015-10-07,00:00,4,2015,10,7,0,Wednesday
2015-10-07,01:00,0,2015,10,7,1,Wednesday
2015-10-07,02:00,0,2015,10,7,2,Wednesday
2015-10-07,03:00,0,2015,10,7,3,Wednesday
2015-10-07,04:00,0,2015,10,7,4,Wednesday
2015-10-07,05:00,0,2015,10,7,5,Wednesday
2015-10-07,06:00,7,2015,10,7,6,Wednesday
2015-10-07,07:00,7,2015,10,7,7,Wednesday
2015-10-07,08:00,1,2015,10,7,8,Wednesday
2015-10-07,09:00,3,2015,10,7,9,Wednesday
2015-10-07,10:00,0,2015,10,7,10,Wednesday
2015-10-07,11:00,0,2015,10,7,11,Wednesday
2015-10-07,12:00,0,2015,10,7,12,Wednesday
2015-10-07,13:00,0,2015,10,7,13,Wednesday
2015-10-07,14:00,0,2015,10,7,14,Wednesday
2015-10-07,15:00,0,2015,10,7,15,Wednesday
2015-10-07,16:00,11,2015,10,7,16,Wednesday
2015-10-07,17:00,3,2015,10,7,17,Wednesday
2015-10-07,18:00,20,2015,10,7,18,Wednesday
2015-10-07,19:00,12,2015,10,7,19,Wednesday
2015-10-07,20:00,17,2015,10,7,20,Wednesday
2015-10-07,21:00,3,2015,10,7,21,Wednesday
2015-10-07,22:00,18,2015,10,7,22,Wednesday
2015-10-07,23:00,3,2015,10,7,23,Wednesday
2015-10-08,00:00,0,2015,10,8,0,Thursday
2015-10-08,01:00,0,2015,10,8,1,Thursday
2015-10-08,02:00,0,2015,10,8,2,Thursday
2015-10-08,03:00,0,2015,10,8,3,Thursday
2015-10-08,04:00,0,2015,10,8,4,Thursday
2015-10-08,05:00,0,2015,10,8,5,Thursday
2015-10-08,06:00,6,2015,10,8,6,Thursday
2015-10-08,07:00,9,2015,10,8,7,Thursday
2015-10-08,08:00,13,2015,10,8,8,Thursday
2015-10-08,09:00,2,2015,10,8,9,Thursday
2015-10-08,10:00,0,2015,10,8,10,Thursday
2015-10-08,11:00,0,2015,10,8,11,Thursday
2015-10-08,12:00,0,2015,10,8,12,Thursday
2015-10-08,13:00,0,2015,10,8,13,Thursday
2015-10-08,14:00,0,2015,10,8,14,Thursday
2015-10-08,15:00,0,2015,10,8,15,Thursday
2015-10-08,16:00,13,2015,10,8,16,Thursday
2015-10-08,17:00,17,2015,10,8,17,Thursday
2015-10-08,18:00,6,2015,10,8,18,Thursday
2015-10-08,19:00,1,2015,10,8,19,Thursday
2015-10-08,20:00,5,2015,10,8,20,Thursday
2015-10-08,21:00,36,2015,10,8,21,Thursday
2015-10-08,22:00,4,2015,10,8,22,Thursday
2015-10-08,23:00,2,2015,10,8,23,Thursday
2015-10-09,00:00,4,2015,10,9,0,Friday
2015-10-09,01:00,0,2015,10,9,1,Friday
2015-10-09,02:00,0,2015,10,9,2,Friday
2015-10-09,03:00,0,2015,10,9,3,Friday
2015-10-09,04:00,0,2015,10,9,4,Friday
2015-10-09,05:00,0,2015,10,9,5,Friday
2015-10-09,06:00,6,2015,10,9,6,Friday
2015-10-09,07:00,12,2015,10,9,7,Friday
2015-10-09,08:00,5,2015,10,9,8,Friday
2015-10-09,09:00,4,2015,10,9,9,Friday
2015-10-09,10:00,1,2015,10,9,10,Friday
2015-10-09,11:00,0,2015,10,9,11,Friday
2015-10-09,12:00,0,2015,10,9,12,Friday
2015-10-09,13:00,0,2015,10,9,13,Friday
2015-10-09,14:00,0,2015,10,9,14,Friday
2015-10-09,15:00,3,2015,10,9,15,Friday
2015-10-09,16:00,4,2015,10,9,16,Friday
2015-10-09,17:00,7,2015,10,9,17,Friday
2015-10-09,18:00,16,2015,10,9,18,Friday
2015-10-09,19:00,14,2015,10,9,19,Friday
2015-10-09,20:00,7,2015,10,9,20,Friday
2015-10-09,21:00,1,2015,10,9,21,Friday
2015-10-09,22:00,14,2015,10,9,22,Friday
2015-10-09,23:00,3,2015,10,9,23,Friday
2015-10-10,00:00,3,2015,10,10,0,Saturday
2015-10-10,01:00,0,2015,10,10,1,Saturday
2015-10-10,02:00,0,2015,10,10,2,Saturday
2015-10-10,03:00,0,2015,10,10,3,Saturday
2015-10-10,04:00,0,2015,10,10,4,Saturday
2015-10-10,05:00,0,2015,10,10,5,Saturday
2015-10-10,06:00,0,2015,10,10,6,Saturday
2015-10-10,07:00,9,2015,10,10,7,Saturday
2015-10-10,08:00,13,2015,10,10,8,Saturday
2015-10-10,09:00,15,2015,10,10,9,Saturday
2015-10-10,10:00,10,2015,10,10,10,Saturday
2015-10-10,11:00,0,2015,10,10,11,Saturday
2015-10-10,12:00,0,2015,10,10,12,Saturday
2015-10-10,13:00,12,2015,10,10,13,Saturday
2015-10-10,14:00,7,2015,10,10,14,Saturday
2015-10-10,15:00,0,2015,10,10,15,Saturday
2015-10-10,16:00,0,2015,10,10,16,Saturday
2015-10-10,17:00,14,2015,10,10,17,Saturday
2015-10-10,18:00,19,2015,10,10,18,Saturday
2015-10-10,19:00,13,2015,10,10,19,Saturday
2015-10-10,20:00,19,2015,10,10,20,Saturday
2015-10-10,21:00,11,2015,10,10,21,Saturday
2015-10-10,22:00,6,2015,10,10,22,Saturday
2015-10-10,23:00,3,2015,10,10,23,Saturday
2015-10-11,00:00,3,2015,10,11,0,Sunday
2015-10-11,01:00,0,2015,10,11,1,Sunday
2015-10-11,02:00,0,2015,10,11,2,Sunday
2015-10-11,03:00,0,2015,10,11,3,Sunday
2015-10-11,04:00,0,2015,10,11,4,Sunday
2015-10-11,05:00,0,2015,10,11,5,Sunday
2015-10-11,06:00,0,2015,10,11,6,Sunday
2015-10-11,07:00,0,2015,10,11,7,Sunday
2015-10-11,08:00,15,2015,10,11,8,Sunday
2015-10-11,09:00,5,2015,10,11,9,Sunday
2015-10-11,10:00,5,2015,10,11,10,Sunday
2015-10-11,11:00,8,2015,10,11,11,Sunday
2015-10-11,12:00,21,2015,10,11,12,Sunday
2015-10-11,13:00,4,2015,10,11,13,Sunday
2015-10-11,14:00,22,2015,10,11,14,Sunday
2015-10-11,15:00,16,2015,10,11,15,Sunday
2015-10-11,16:00,21,2015,10,11,16,Sunday
2015-10-11,17:00,5,2015,10,11,17,Sunday
2015-10-11,18:00,2,2015,10,11,18,Sunday
2015-10-11,19:00,10,2015,10,11,19,Sunday
2015-10-11,20:00,43,2015,10,11,20,Sunday
2015-10-11,21:00,1,2015,10,11,21,Sunday
2015-10-11,22:00,0,2015,10,11,22,Sunday
2015-10-11,23:00,0,2015,10,11,23,Sunday
2015-10-12,00:00,7,2015,10,12,0,Monday
2015-10-12,01:00,0,2015,10,12,1,Monday
2015-10-12,02:00,0,2015,10,12,2,Monday
2015-10-12,03:00,0,2015,10,12,3,Monday
2015-10-12,04:00,0,2015,10,12,4,Monday
2015-10-12,05:00,0,2015,10,12,5,Monday
2015-10-12,06:00,3,2015,10,12,6,Monday
2015-10-12,07:00,8,2015,10,12,7,Monday
2015-10-12,08:00,9,2015,10,12,8,Monday
2015-10-12,09:00,0,2015,10,12,9,Monday
2015-10-12,10:00,0,2015,10,12,10,Monday
2015-10-12,11:00,0,2015,10,12,11,Monday
2015-10-12,12:00,4,2015,10,12,12,Monday
2015-10-12,13:00,3,2015,10,12,13,Monday
2015-10-12,14:00,18,2015,10,12,14,Monday
2015-10-12,15:00,7,2015,10,12,15,Monday
2015-10-12,16:00,0,2015,10,12,16,Monday
2015-10-12,17:00,1,2015,10,12,17,Monday
2015-10-12,18:00,3,2015,10,12,18,Monday
2015-10-12,19:00,4,2015,10,12,19,Monday
2015-10-12,20:00,19,2015,10,12,20,Monday
2015-10-12,21:00,19,2015,10,12,21,Monday
2015-10-12,22:00,3,2015,10,12,22,Monday
2015-10-12,23:00,0,2015,10,12,23,Monday
2015-10-13,00:00,0,2015,10,13,0,Tuesday
2015-10-13,01:00,0,2015,10,13,1,Tuesday
2015-10-13,02:00,0,2015,10,13,2,Tuesday
2015-10-13,03:00,0,2015,10,13,3,Tuesday
2015-10-13,04:00,0,2015,10,13,4,Tuesday
2015-10-13,05:00,0,2015,10,13,5,Tuesday
2015-10-13,06:00,0,2015,10,13,6,Tuesday
2015-10-13,07:00,5,2015,10,13,7,Tuesday
2015-10-13,08:00,8,2015,10,13,8,Tuesday
2015-10-13,09:00,0,2015,10,13,9,Tuesday
2015-10-13,10:00,0,2015,10,13,10,Tuesday
2015-10-13,11:00,0,2015,10,13,11,Tuesday
2015-10-13,12:00,0,2015,10,13,12,Tuesday
2015-10-13,13:00,0,2015,10,13,13,Tuesday
2015-10-13,14:00,0,2015,10,13,14,Tuesday
2015-10-13,15:00,3,2015,10,13,15,Tuesday
2015-10-13,16:00,32,2015,10,13,16,Tuesday
2015-10-13,17:00,19,2015,10,13,17,Tuesday
2015-10-13,18:00,5,2015,10,13,18,Tuesday
2015-10-13,19:00,4,2015,10,13,19,Tuesday
2015-10-13,20:00,2,2015,10,13,20,Tuesday
2015-10-13,21:00,8,2015,10,13,21,Tuesday
2015-10-13,22:00,3,2015,10,13,22,Tuesday
